28829,Cinterrier-jou no Hanamuko,5.17,"Comedy, Fantasy, Kids",1,Unknown,2023-02-17
28831,Anomalies,4.58,Psychological,1,Unknown,2023-02-17
28833,Chain Chronicle: Haecceitas no Hikari,6.66,"Action, Adventure, Fantasy, Magic",12,"Bandai Visual, Sotsu, Sega, flying DOG, Slow Curve, Showgate, Sound Team Don Juan, Hakuhodo DY Music & Pictures, Sammy, Pazzy Entertainment, Akatsuki",2023-02-17
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.95,"Parody, School, Slice of Life",12,"Bouncy, Just Production, JP Room",2023-02-17
28841,"Wake Up, Girls! Seishun no Kage",7.15,"Drama, Music",1,"TV Tokyo, Tatsunoko Production, AT-X, Toho, Ultra Super Pictures, DIVE II Entertainment, Good Smile Company, Avex Pictures, Lawson HMV Entertainment, Hiroshi Planning",2023-02-17
28843,Watashi no Kao,4.13,"Dementia, Horror",1,Unknown,2023-02-17
28851,Koe no Katachi,9.0,"Drama, School, Shounen",1,"Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras",2023-02-17
28853,Pokemon: Pikachu to Pokemon Ongakutai,6.2,"Adventure, Kids, Fantasy",1,Unknown,2023-02-17
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,6.83,Hentai,1,Pink Pineapple,2023-02-17
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,6.44,"Slice of Life, Comedy, Shounen",12,"DAX Production, Earth Star Entertainment",2023-02-17
28869,Kaitou Joker 2nd Season,7.22,"Adventure, Comedy, Mystery, Shounen",13,Asatsu DK,2023-02-17
28881,New Initial D Movie: Legend 2 - Tousou,7.79,"Cars, Seinen, Sports",1,"Shochiku, Kodansha, Ultra Super Pictures, Avex Pictures, Sammy",2023-02-17
28883,Hidan no Aria AA,6.25,"Action, School, Shoujo Ai",12,"flying DOG, Fujishouji",2023-02-17
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,Unknown,"Fantasy, Comedy",11,Tokyo MX,2023-02-17
28887,Setsuzoku Muyou,Unknown,Comedy,26,Tokyo MX,2023-02-17
28891,Haikyuu!! Second Season,8.73,"Comedy, Sports, Drama, School, Shounen",25,"TOHO animation, Shueisha",2023-02-17
28897,Ganso Banana no Tamashii,5.06,"Music, Kids",1,NHK,2023-02-17
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.74,"Action, Adventure, Fantasy, Military",12,"Genco, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",2023-02-17
28911,Hidamari Sketch Recap,6.33,"Slice of Life, Comedy, School",1,"Aniplex, Lantis",2023-02-17
28913,Hidamari Sketch x 365 Recap,6.18,"Slice of Life, Comedy, School",1,"Aniplex, Lantis",2023-02-17
28915,Hidamari Sketch x ☆☆☆ Recap,6.32,"Slice of Life, Comedy, School",1,Aniplex,2023-02-17
28921,Disney Tsum Tsum,6.03,Kids,36,Unknown,2023-02-17
28925,Youkai Watch: Best 10,5.89,"Kids, Comedy, Supernatural",1,Unknown,2023-02-17
28927,Owari no Seraph: Nagoya Kessen-hen,7.64,"Action, Military, Supernatural, Drama, Vampire, Shounen",12,"NBCUniversal Entertainment Japan, Shueisha",2023-02-17
28929,Vampire Holmes,3.38,"Mystery, Comedy, Supernatural",12,CUCURI,2023-02-17
28951,Beluga,4.83,"Dementia, Horror",1,Unknown,2023-02-17
28953,Sougiya to Inu,5.03,"Dementia, Horror",1,Unknown,2023-02-17
28955,Columbos,4.96,"Police, Drama, Mystery",1,Unknown,2023-02-17
28957,Mushishi Zoku Shou: Suzu no Shizuku,8.63,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",1,"Aniplex, Kodansha, Delfi Sound",2023-02-17
28959,Kizuna (Special),5.73,"Slice of Life, Romance, Drama",1,Unknown,2023-02-17
28961,Idol☆Sister,7.06,"Harem, Hentai, Music",1,Union Cho,2023-02-17
28963,Nekota no Koto ga Kininatte Shikatanai.,6.16,"School, Shoujo",1,Unknown,2023-02-17
28965,Kibun wa Uaa Jitsuzai OL Kouza,Unknown,"Comedy, Seinen",1,Group TAC,2023-02-17
28977,Gintama°,9.1,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",51,"TV Tokyo, Aniplex, Dentsu",2023-02-17
28979,To LOVE-Ru Darkness 2nd,7.51,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",12,"TBS, Magic Capsule, Warner Bros. Japan, NBCUniversal Entertainment Japan, Shueisha",2023-02-17
28981,Ame-iro Cocoa,4.72,"Comedy, Slice of Life",12,DAX Production,2023-02-17
28983,Bouken-tachi Gamba to Nanbiki no Nakama,Unknown,"Adventure, Kids",1,Unknown,2023-02-17
28987,Kamakura,5.53,"Music, Dementia",1,Unknown,2023-02-17
28989,Maku,Unknown,"Music, Dementia",1,Unknown,2023-02-17
28991,Ninja & Soldier,5.9,Psychological,1,Unknown,2023-02-17
28993,Hand Soap,5.13,"Dementia, Psychological",1,Unknown,2023-02-17
28999,Charlotte,7.77,"Drama, School, Super Power",13,"Aniplex, Mainichi Broadcasting System, Movic, Visual Art's, ASCII Media Works, Tokyo MX, BS11",2023-02-17
29003,Lena Lena,Unknown,Slice of Life,13,Sony Music Entertainment,2023-02-17
29017,Wooser no Sono Higurashi: Mugen-hen,6.59,"Comedy, Fantasy, Slice of Life",13,Unknown,2023-02-17
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,6.98,"Action, Demons, Ecchi, Fantasy, Harem, Romance",1,Unknown,2023-02-17
29035,Robot Girls Z Plus,6.27,"Comedy, Mecha, Parody",6,"Nippon Columbia, LandQ studios",2023-02-17
29053,Orangutan,5.13,"Kids, Music",1,NHK,2023-02-17
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7.39,"Comedy, Romance, Seinen, Slice of Life",13,"DAX Production, Dream Creation",2023-02-17
29073,Tottori U-turn,5.05,Sports,1,Unknown,2023-02-17
29083,Lovely x Cation The Animation,7.2,Hentai,2,"Pink Pineapple, T-Rex",2023-02-17
29085,Sei Yariman Sisters Pakopako Nikki The Animation,6.81,Hentai,1,Pink Pineapple,2023-02-17
29087,Wangpai Yushi,6.66,"Comedy, Fantasy, School, Shounen, Supernatural",39,"Tencent Animation & Comics, Studio LAN",2023-02-17
29089,Yaoguai Mingdan,6.94,"Action, Comedy, Fantasy, Romance",18,"Tencent Animation & Comics, iQIYI",2023-02-17
29093,Grisaia no Meikyuu: Caprice no Mayu 0,7.91,Drama,1,"Frontier Works, NBCUniversal Entertainment Japan",2023-02-17
29095,Grisaia no Rakuen,7.86,"Drama, Harem, Psychological, Romance",10,"Frontier Works, AT-X, Bushiroad, NBCUniversal Entertainment Japan, i0+",2023-02-17
29099,Washimo 2nd Season,Unknown,"Sci-Fi, Slice of Life, Comedy, Kids, School",24,NHK,2023-02-17
29101,Grisaia no Kajitsu Specials,6.92,Ecchi,6,Unknown,2023-02-17
29103,Tanoshii Sansuu,Unknown,"Music, Kids",1,NHK,2023-02-17
29105,Aruite Mikka!,4.43,"Music, Comedy, Kids",1,NHK,2023-02-17
29107,Banana Mura ni Ame ga Furu,4.77,"Music, Kids",1,NHK,2023-02-17
29111,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,5.03,Hentai,1,Unknown,2023-02-17
29123,World Calling,6.07,Music,1,Unknown,2023-02-17
29129,Ookami Shoujo to Kuro Ouji Recap,6.82,"Comedy, Romance, School, Shoujo",1,VAP,2023-02-17
29135,Chiisana Teien,6.05,"Adventure, Fantasy",1,Unknown,2023-02-17
29141,Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.48,Comedy,1,Unknown,2023-02-17
29151,Tezuka Osamu Monogatari,Unknown,Historical,10,Tezuka Productions,2023-02-17
29153,Usagi to Kame (Music),5.34,Music,1,Unknown,2023-02-17
29163,Sore ga Seiyuu!,7.05,"Slice of Life, Comedy",13,Evil Line Records,2023-02-17
29165,Daitoshokan no Hitsujikai Picture Drama,6.31,"Ecchi, Comedy",6,Hoods Entertainment,2023-02-17
29173,Tensai Banpaku Opening,5.27,Dementia,1,Mirai Film,2023-02-17
29177,Persia no Komoriuta: Watashi no Hana,Unknown,"Kids, Music",1,NHK,2023-02-17
29179,Futago no Ookami Daibouken,Unknown,"Music, Kids",1,NHK,2023-02-17
29181,Henna Ie!,Unknown,"Music, Kids",1,NHK,2023-02-17
29207,Jeremy no Ki,Unknown,"Kids, Drama, Fantasy",1,Unknown,2023-02-17
29209,Tomodachi de Iyou ne,Unknown,"Kids, Slice of Life",26,Unknown,2023-02-17
29223,Aldnoah.Zero Extra Archives,6.66,"Action, Sci-Fi, Mecha",1,Aniplex,2023-02-17
29231,Fushigiboshi no☆Futagohime Gyu! Recap,6.38,"Comedy, Magic, Shoujo",1,"Hal Film Maker, Nihon Ad Systems",2023-02-17
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,Unknown,"Adventure, Martial Arts, Comedy, Super Power, Sci-Fi",1,Unknown,2023-02-17
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,6.15,"Adventure, Martial Arts, Super Power",1,Unknown,2023-02-17
29247,Kiki to Lala no Habatake! Pegasus,Unknown,"Kids, Magic",1,Grouper Productions,2023-02-17
29249,Kiki to Lala no Mamatte Suteki!,Unknown,"Kids, Magic",1,Sanrio,2023-02-17
29255,Koukaku Kidoutai Arise [.jp],6.35,Action,1,Unknown,2023-02-17
29261,Genkaku Cool na Sensei ga Aheboteochi!,7.21,Hentai,2,Mary Jane,2023-02-17
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,Unknown,"Kids, Sci-Fi",1,Sanrio,2023-02-17
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,Unknown,"Kids, Sci-Fi",1,Sanrio,2023-02-17
29271,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,Unknown,"Kids, Parody",1,Sanrio,2023-02-17
29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,Unknown,"Kids, Historical",1,Sanrio,2023-02-17
29275,Ooedo Torimonochou: Nezumi Kozou,Unknown,"Kids, Historical, Mystery",1,Sanrio,2023-02-17
29283,Uchuu Kaizoku Mito no Daibouken Pilot,Unknown,"Comedy, Sci-Fi",1,"Bandai Visual, Triangle Staff",2023-02-17
29291,Behind a Smile,5.81,"Action, Demons, Music",1,Unknown,2023-02-17
29293,Isu,4.58,Dementia,1,Unknown,2023-02-17
29301,Kurage no Shokudou,6.26,"Slice of Life, Drama",1,"Starchild Records, Grooove",2023-02-17
29307,Classical Sex-Zone,5.43,"Hentai, School",3,Unknown,2023-02-17
29311,Shousei Shikisai Gensou,4.69,Music,Movie,Unknown,2023-02-17
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.06,"Harem, Comedy, Romance, Ecchi",1,Aniplex,2023-02-17
29323,"Oyaji no, Imo no Kamisama.",5.86,Slice of Life,1,Trash Studio,2023-02-17
29325,Koukaku Kidoutai Arise: Alternative Architecture,7.26,"Sci-Fi, Police, Psychological, Mecha",10,TOHO animation,2023-02-17
29347,20-dai no Heya-hen,5.12,Slice of Life,1,Unknown,2023-02-17
29349,Doron Coron,Unknown,"Kids, Slice of Life",1,Unknown,2023-02-17
29351,Beanuts,Unknown,"Comedy, Kids",2,NHK,2023-02-17
29353,Kimi wa Tomodachi,5.42,"Adventure, Fantasy, Music",1,Unknown,2023-02-17
29355,Grasshopper Monogatari,Unknown,"Music, Kids",1,NHK,2023-02-17
29357,Eien,Unknown,"Drama, Fantasy, Music",1,Unknown,2023-02-17
29359,Bazar dé Gozarre,Unknown,Comedy,33,Unknown,2023-02-17
29361,Kareshi wa Hammerhead Shark,Unknown,"Slice of Life, Comedy, Kids",Unknown,Unknown,2023-02-17
29363,Watashi no Ashinaga Ojisan Specials,Unknown,"Comedy, Romance, School, Shoujo, Slice of Life",2,Bandai Visual,2023-02-17
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",Unknown,"Drama, Kids",1,Unknown,2023-02-17
29367,Jam the Housnail,Unknown,"Adventure, Kids",15,NHK,2023-02-17
29369,Tick & Tack,Unknown,"Kids, Fantasy",18,NHK,2023-02-17
29371,Naccio to Pomm,Unknown,"Adventure, Kids, Sci-Fi",41,NHK,2023-02-17
29373,Bip to Bap,Unknown,"Kids, Adventure",4,NHK,2023-02-17
29375,Robot Pulta,Unknown,"Adventure, Comedy, Kids, Mecha",Unknown,NHK,2023-02-17
29377,Pulsar,5.47,"Dementia, Music",1,NHK,2023-02-17
29379,Form of Stress,Unknown,Mecha,1,NHK,2023-02-17
29381,Kai Douryoku,Unknown,"Dementia, Sci-Fi",1,Unknown,2023-02-17
29383,Kai Douryoku Real,Unknown,"Dementia, Sci-Fi",1,Unknown,2023-02-17
29385,Chii-chan to Hige Ojisan,Unknown,"Slice of Life, Kids",10,NHK,2023-02-17
29387,Momonga-mon,Unknown,"Adventure, Kids",15,NHK,2023-02-17
29389,Shiro Hon,Unknown,"Adventure, Kids",6,NHK,2023-02-17
29391,Pinky Wakuwaku Tabi Stroll,5.13,Slice of Life,7,Unknown,2023-02-17
29393,Pinky Monkey no Umareta Hi,Unknown,Adventure,1,Unknown,2023-02-17
29395,Fafa Movie,5.17,Slice of Life,2,Unknown,2023-02-17
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Unknown,Slice of Life,1,Unknown,2023-02-17
29399,Ousama Monogatari,Unknown,"Adventure, Kids",10,NHK,2023-02-17
29401,Shiritori Oukoku,Unknown,Kids,3,NHK,2023-02-17
29403,Oni Keibu Anpan,Unknown,"Police, Kids",2,NHK,2023-02-17
29409,Juu-nin no Chiisa na Indian,5.29,"Music, Kids",1,Unknown,2023-02-17
29411,12-gatsu no Uta,4.65,"Music, Kids",1,Unknown,2023-02-17
29413,Dog Days Recap,6.51,"Action, Adventure, Fantasy, Magic",1,Aniplex,2023-02-17
29419,Pokemon XY: New Year's Eve 2014 Super Mega Special,6.33,"Action, Adventure, Comedy, Fantasy, Kids",1,TV Tokyo,2023-02-17
29421,Liv & Bell,Unknown,"Adventure, Kids",Unknown,NHK,2023-02-17
29423,En En Nikoli,Unknown,"Adventure, Music, Kids",3,NHK,2023-02-17
29425,Teach,Unknown,"Adventure, Music, Kids",5,NHK,2023-02-17
29427,Mori no Ratio,Unknown,"Adventure, Kids, Fantasy",11,NHK,2023-02-17
29429,Straw Byururu,Unknown,"Adventure, Kids, Magic, Fantasy",7,NHK,2023-02-17
29431,Eddie the Fast Break,Unknown,"Sports, Kids",7,NHK,2023-02-17
29433,Ken to Kaijuu,Unknown,"Kids, Magic, Fantasy",6,NHK,2023-02-17
29435,Ongaku Sekai Ryokou,Unknown,"Music, Kids",4,NHK,2023-02-17
29437,Detective Conan: Happy New Year Special,7.01,"Action, Police, Comedy, Mystery, Shounen",1,Unknown,2023-02-17
29445,Gakkyuu Ou Yamazaki Specials,Unknown,Comedy,2,Magic Bus,2023-02-17
29451,Hoshi Uranai Kirakira,5.42,"Music, Kids",1,NHK,2023-02-17
29453,Kenka no Ato wa,5.55,"Music, Kids, Romance",1,Fuji TV,2023-02-17
29455,Cabbage UFO,5.17,"Music, Kids",1,NHK,2023-02-17
29457,Tenrankai de Atta Onnanoko,Unknown,"Music, Kids",1,NHK,2023-02-17
29459,Pata Pata Mama,5.15,"Music, Kids",1,Fuji TV,2023-02-17
29467,Bubaga,Unknown,"Kids, Adventure",8,NHK,2023-02-17
29469,Daisuki! Nendomama,Unknown,"Kids, Slice of Life, Fantasy",9,NHK,2023-02-17
29471,Saikin Ponta,Unknown,"Kids, Slice of Life",12,NHK,2023-02-17
29473,Toko-chan Chokkin,Unknown,"Kids, Slice of Life, Adventure, Historical",3,NHK,2023-02-17
29475,Straw-saurus Neo,Unknown,"Adventure, Fantasy, Kids, Sci-Fi",1,NHK,2023-02-17
29477,Rescue YoYo,Unknown,"Kids, Mecha",1,NHK,2023-02-17
29479,Tsunagaru Animal,Unknown,Kids,1,NHK,2023-02-17
29481,Kakinoki Mokkii,5.39,"Fantasy, Kids",1,NHK,2023-02-17
29483,Rainbow no Anime Bako,Unknown,Kids,1,NHK,2023-02-17
29485,Talpy,Unknown,"Kids, Fantasy",13,NHK,2023-02-17
29487,Paniponi,Unknown,"Slice of Life, Kids",48,NHK,2023-02-17
29489,Karasu no Puuta,Unknown,Kids,2,NHK,2023-02-17
29491,Kappa no Suribachi,Unknown,"Kids, Fantasy",1,Unknown,2023-02-17
29493,Kyouryou Pikora,Unknown,"Kids, Adventure",1,NHK,2023-02-17
29495,Nanja Monja Obake,Unknown,"Kids, Horror",1,NHK,2023-02-17
29497,Go! Go! Veggie-tan,Unknown,"Sci-Fi, Space, Kids",1,NHK,2023-02-17
29499,Hasu no Yousei: Bonyo Bonyo,Unknown,"Kids, Fantasy",1,NHK,2023-02-17
29501,The Night Game: Neko no Sakusen,Unknown,"Kids, Sports",1,NHK,2023-02-17
29503,Gararin to Gororin,Unknown,"Music, Kids",1,NHK,2023-02-17
29505,Suna Asobi,Unknown,"Adventure, Music, Kids",1,NHK,2023-02-17
29507,Hamster Sam,Unknown,"Kids, Music",4,NHK,2023-02-17
29511,Ongaku Shoujo,6.24,"Music, Slice of Life",1,"DAX Production, Exa International",2023-02-17
29513,Aki no Kanade,7.01,"Slice of Life, Music, School",1,Exa International,2023-02-17
29515,Happy ComeCome,5.51,"Slice of Life, Comedy, Sci-Fi",1,Exa International,2023-02-17
29517,Kumi to Tulip,6.04,"Kids, Sci-Fi",1,Unknown,2023-02-17
29527,Kagee Mukashibanashi,Unknown,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",65,TBS,2023-02-17
29529,Kagee Aesop Monogatari,Unknown,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",26,TBS,2023-02-17
29535,Hello Kitty no Hajimete no Christmas Cake,Unknown,Kids,1,Sanrio,2023-02-17
29537,Hello Kitty no Okaze wo Hiita Santa-san,Unknown,"Kids, Fantasy",1,Sanrio,2023-02-17
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,Unknown,"Kids, Fantasy",1,Sanrio,2023-02-17
29541,Hello Kitty no Santa-san ga Futari Ita,Unknown,"Fantasy, Music",1,Sanrio,2023-02-17
29543,Kitty to Daniel no Suteki na Christmas,Unknown,Kids,1,Sanrio,2023-02-17
29545,Santa Claus Tsukamaeta!,Unknown,"Kids, Fantasy",1,Unknown,2023-02-17
29547,Sanrio Christmas Fantasia,Unknown,"Kids, Magic, Fantasy",1,Sanrio,2023-02-17
29549,Kitty to Daniel no Odoru Santa-san no Himitsu,Unknown,"Kids, Fantasy",1,Sanrio,2023-02-17
29551,Kanimanji Engi,5.55,Fantasy,1,Unknown,2023-02-17
29555,Kinken Chochiku Shiobara Tasuke,5.23,Historical,1,Unknown,2023-02-17
29557,Okuni no Tame ni,5.21,"Military, Historical",1,Unknown,2023-02-17
29559,San-biki no Koguma-san,Unknown,Kids,1,Unknown,2023-02-17
29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,6.61,Hentai,1,Unknown,2023-02-17
29575,Mankitsu Happening,7.72,Hentai,4,Unknown,2023-02-17
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,7.23,"Comedy, Sports, School, Shounen",1,Unknown,2023-02-17
29585,Chikotan,5.53,"Music, Psychological",1,Unknown,2023-02-17
29587,Home My Home,5.33,"Music, Kids",1,Unknown,2023-02-17
29589,Denpa Kyoushi (TV),6.9,"Comedy, Romance, School, Shounen",24,"Yomiuri Telecasting, Shogakukan",2023-02-17
29597,Hana,4.5,Comedy,1,Unknown,2023-02-17
29603,Kurokan,Unknown,Sports,33,Unknown,2023-02-17
29605,Double Hard,Unknown,"Action, Martial Arts",26,Unknown,2023-02-17
29609,Chinka,5.08,Action,1,Studio Mirai,2023-02-17
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,6.26,"Kids, Adventure, Comedy, Super Power",1,Unknown,2023-02-17
29613,Perman: Birdman ga Yatte Kita!!,5.95,"Kids, Adventure, Comedy, Super Power",1,Unknown,2023-02-17
29615,Oh Yoko!,4.44,"Romance, Dementia, Music",1,Unknown,2023-02-17
29617,Good-by Elvis and USA,3.09,"Dementia, Music",1,Unknown,2023-02-17
29619,Good-by Marilyn,4.19,"Dementia, Music",1,Unknown,2023-02-17
29623,Jiaoao de Jiangjun,5.57,Drama,1,Shanghai Animation Film Studio,2023-02-17
29629,Coffee Break,4.97,Dementia,1,Unknown,2023-02-17
29633,Kiseki,4.85,"Music, Dementia",1,Unknown,2023-02-17
29635,Otoko to Onna to Inu,4.88,"Comedy, Romance",1,Unknown,2023-02-17
29637,Samurai,4.92,"Drama, Romance",1,Unknown,2023-02-17
29643,6HP (Six Hearts Princess),5.89,Magic,Unknown,Poncotan,2023-02-17
29645,Jikan,Unknown,Dementia,1,Unknown,2023-02-17
29647,Sensuikan Cassiopeia,Unknown,Dementia,1,Unknown,2023-02-17
29649,Tsuiseki,5.14,Dementia,1,Unknown,2023-02-17
29651,Ikedaya Soudou,Unknown,"Samurai, Historical, Drama",1,Unknown,2023-02-17
29653,Futari Zamurai Homare no Kawakiri,5.3,"Samurai, Historical, Drama",1,Unknown,2023-02-17
29655,Chanda Gou,Unknown,Unknown,1,Unknown,2023-02-17
29657,Stone,5.25,Dementia,1,Unknown,2023-02-17
29661,Karma,5.16,Dementia,1,Unknown,2023-02-17
29665,Genei Toshi,Unknown,Dementia,1,Unknown,2023-02-17
29667,Toumei Ningen,Unknown,Dementia,1,Unknown,2023-02-17
29669,Ten,Unknown,Dementia,1,Unknown,2023-02-17
29671,Hyoutan,Unknown,Psychological,1,Unknown,2023-02-17
29673,Shin Tenchi Souzou,5.29,Comedy,1,Unknown,2023-02-17
29675,Sarasoujuu no Hana no Iro,5.27,Drama,1,Unknown,2023-02-17
29677,Kage,5.36,"Drama, Historical",1,Unknown,2023-02-17
29679,Ki Renka,5.27,"Demons, Drama",1,Unknown,2023-02-17
29681,Odoroki Ban,5.06,Dementia,1,Studio Zero,2023-02-17
29687,Duel Masters VSR,5.55,"Action, Adventure, Comedy, Shounen",51,Shogakukan-Shueisha Productions,2023-02-17
29697,Tennis no Ouji-sama: Message in a Bottle,6.61,"Comedy, Sports, School, Shounen",1,Unknown,2023-02-17
29701,Ni-hiki no Sanma (1968),5.28,Comedy,1,Unknown,2023-02-17
29703,Ikoku na Retro,6.33,Hentai,1,"Pashmina, Studio 1st",2023-02-17
29705,Shoujo Kyouiku,6.55,Hentai,2,Mary Jane,2023-02-17
29707,Yume no Ukiyo ni Saitemina,5.79,Music,1,Unknown,2023-02-17
29708,Üks Uks,Unknown,Dementia,1,Unknown,2023-02-17
29709,Introspection,Unknown,Dementia,1,Unknown,2023-02-17
29710,Believe in It,Unknown,"Music, Dementia",1,Unknown,2023-02-17
29711,Countdown,Unknown,Dementia,1,Unknown,2023-02-17
29712,Learn to Love,Unknown,Dementia,1,Unknown,2023-02-17
29713,Don't You Wish You Were Here?,Unknown,Dementia,1,Unknown,2023-02-17
29715,Nar Doma,5.74,Comedy,26,comico,2023-02-17
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,Unknown,"Adventure, Space, Drama, Sci-Fi",1,Unknown,2023-02-17
29718,Kumo no Ito (1979),Unknown,Drama,1,Unknown,2023-02-17
29719,Maze Maze Wien,Unknown,Dementia,1,Unknown,2023-02-17
29722,"Eikoku Ikka, Nihon wo Taberu",6.37,"Comedy, Slice of Life",24,NHK,2023-02-17
29727,Paradise,Unknown,"Adventure, Psychological, Space",1,Unknown,2023-02-17
29729,Peeping Life x I-O Data: Quiz!! Input Output,Unknown,Comedy,8,CoMix Wave Films,2023-02-17
29730,Ienai Koto The Animation,6.17,Hentai,2,"BOOTLEG, AniMan",2023-02-17
29731,Beppu x Peeping Life,5.31,"Slice of Life, Comedy",1,CoMix Wave Films,2023-02-17
29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",Unknown,"Kids, Adventure",1,Unknown,2023-02-17
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Unknown,Music,10,"VAP, Nippon Television Network, Opera House",2023-02-17
29739,Yatterman x Toshiba,5.19,Comedy,1,Opera House,2023-02-17
29740,Notteke Explet's,Unknown,Kids,26,"TBS, Milky Cartoon",2023-02-17
29741,Shitamachi Alien PapiPipiPupi,Unknown,Sci-Fi,13,"VAP, Milky Cartoon",2023-02-17
29742,Butazuka,Unknown,Slice of Life,13,Milky Cartoon,2023-02-17
29743,Buonomo,Unknown,Slice of Life,13,Milky Cartoon,2023-02-17
29744,Seishun Midnight Runners: Shiosai,Unknown,Music,1,Unknown,2023-02-17
29745,Korokoro Animal,Unknown,Kids,60,Milky Cartoon,2023-02-17
29746,Kaden Manzai John TV Show!,Unknown,Comedy,25,"TV Tokyo, Milky Cartoon",2023-02-17
29747,Warai no Show Gakkou,Unknown,"Kids, Comedy",20,"NHK, Milky Cartoon, Opera House",2023-02-17
29748,Kabushiki Kaisha Zoo,Unknown,"Kids, Comedy",12,"NHK, Milky Cartoon, Opera House",2023-02-17
29749,Convenience Store Senki Purin-tai,Unknown,Comedy,8,Opera House,2023-02-17
29750,AAA de Ikou!!: Yuuna & Akiko,Unknown,Comedy,1,Opera House,2023-02-17
